,District,Venue,Venue Category,Venue Latitude,Venue Longitude,geometry
171,Huai Khwang,Ratchadacity18 condo,Residential Building (Apartment / Condo),13.78356040898483,100.58519303798676,POINT (100.5851930379868 13.78356040898483)
172,Huai Khwang,STS Condo,Residential Building (Apartment / Condo),13.789958597837733,100.57951656651072,POINT (100.5795165665107 13.78995859783773)
173,Huai Khwang,City Living Condo,Residential Building (Apartment / Condo),13.771131969660642,100.57652122474782,POINT (100.5765212247478 13.77113196966064)
174,Huai Khwang,Condo @ ซอยไพศาล,Residential Building (Apartment / Condo),13.7792604,100.57839737500001,POINT (100.578397375 13.7792604)
175,Huai Khwang,mndesuchan's condo ◡̈ ♡,Residential Building (Apartment / Condo),13.775605893100694,100.5806103027081,POINT (100.5806103027081 13.77560589310069)
176,Huai Khwang,Life Ratchadapisek Condo,Residential Building (Apartment / Condo),13.782833739982253,100.57432548260228,POINT (100.5743254826023 13.78283373998225)
177,Huai Khwang,Ratchada City Condo (รัชดา ซิตี้ คอนโด),Residential Building (Apartment / Condo),13.779434053266117,100.57813564245033,POINT (100.5781356424503 13.77943405326612)
178,Huai Khwang,Family Park Condo (แฟมมิลี่ ปาร์ค คอนโด),Residential Building (Apartment / Condo),13.794275578622727,100.58853841567401,POINT (100.588538415674 13.79427557862273)
179,Huai Khwang,Life Ratchadapisek Condo,Residential Building (Apartment / Condo),13.782833739982253,100.57432548260228,POINT (100.5743254826023 13.78283373998225)
180,Huai Khwang,Life Ratchadapisek Condo,Residential Building (Apartment / Condo),13.782833739982253,100.57432548260228,POINT (100.5743254826023 13.78283373998225)
181,Huai Khwang,Life Ratchadapisek Condo,Residential Building (Apartment / Condo),13.782833739982253,100.57432548260228,POINT (100.5743254826023 13.78283373998225)
182,Huai Khwang,Ratchada City Condo (รัชดา ซิตี้ คอนโด),Residential Building (Apartment / Condo),13.779434053266117,100.57813564245033,POINT (100.5781356424503 13.77943405326612)
183,Huai Khwang,Life Ratchadapisek Condo,Residential Building (Apartment / Condo),13.782833739982253,100.57432548260228,POINT (100.5743254826023 13.78283373998225)
184,Huai Khwang,Ratchada City Condo (รัชดา ซิตี้ คอนโด),Residential Building (Apartment / Condo),13.779434053266117,100.57813564245033,POINT (100.5781356424503 13.77943405326612)
185,Huai Khwang,Family Park Condo (แฟมมิลี่ ปาร์ค คอนโด),Residential Building (Apartment / Condo),13.794275578622727,100.58853841567401,POINT (100.588538415674 13.79427557862273)
186,Huai Khwang,Life Ratchadapisek Condo,Residential Building (Apartment / Condo),13.782833739982253,100.57432548260228,POINT (100.5743254826023 13.78283373998225)
187,Huai Khwang,Ratchada City Condo (รัชดา ซิตี้ คอนโด),Residential Building (Apartment / Condo),13.779434053266117,100.57813564245033,POINT (100.5781356424503 13.77943405326612)
188,Huai Khwang,Happy Condo Ratchada18,Residential Building (Apartment / Condo),13.784076240676006,100.58590072748906,POINT (100.5859007274891 13.78407624067601)
189,Huai Khwang,Life Ratchadapisek Condo,Residential Building (Apartment / Condo),13.782833739982253,100.57432548260228,POINT (100.5743254826023 13.78283373998225)
190,Huai Khwang,Ratchada City Condo (รัชดา ซิตี้ คอนโด),Residential Building (Apartment / Condo),13.779434053266117,100.57813564245033,POINT (100.5781356424503 13.77943405326612)
191,Huai Khwang,Family Park Condo (แฟมมิลี่ ปาร์ค คอนโด),Residential Building (Apartment / Condo),13.794275578622727,100.58853841567401,POINT (100.588538415674 13.79427557862273)
192,Huai Khwang,Life Ratchadapisek Condo,Residential Building (Apartment / Condo),13.782833739982253,100.57432548260228,POINT (100.5743254826023 13.78283373998225)
193,Huai Khwang,Ratchada City Condo (รัชดา ซิตี้ คอนโด),Residential Building (Apartment / Condo),13.779434053266117,100.57813564245033,POINT (100.5781356424503 13.77943405326612)
194,Huai Khwang,Life Ratchadapisek Condo,Residential Building (Apartment / Condo),13.782833739982253,100.57432548260228,POINT (100.5743254826023 13.78283373998225)
195,Huai Khwang,Life Ratchadapisek Condo,Residential Building (Apartment / Condo),13.782833739982253,100.57432548260228,POINT (100.5743254826023 13.78283373998225)
196,Huai Khwang,Life Ratchadapisek Condo,Residential Building (Apartment / Condo),13.782833739982253,100.57432548260228,POINT (100.5743254826023 13.78283373998225)
197,Huai Khwang,Life Ratchadapisek Condo,Residential Building (Apartment / Condo),13.782833739982253,100.57432548260228,POINT (100.5743254826023 13.78283373998225)
198,Huai Khwang,Ratchada City Condo (รัชดา ซิตี้ คอนโด),Residential Building (Apartment / Condo),13.779434053266117,100.57813564245033,POINT (100.5781356424503 13.77943405326612)
199,Huai Khwang,Life Ratchadapisek Condo,Residential Building (Apartment / Condo),13.782833739982253,100.57432548260228,POINT (100.5743254826023 13.78283373998225)
200,Huai Khwang,Life Ratchadapisek Condo,Residential Building (Apartment / Condo),13.782833739982253,100.57432548260228,POINT (100.5743254826023 13.78283373998225)
201,Huai Khwang,Ratchada City Condo (รัชดา ซิตี้ คอนโด),Residential Building (Apartment / Condo),13.779434053266117,100.57813564245033,POINT (100.5781356424503 13.77943405326612)
202,Huai Khwang,Life Ratchadapisek Condo,Residential Building (Apartment / Condo),13.782833739982253,100.57432548260228,POINT (100.5743254826023 13.78283373998225)
203,Huai Khwang,Ratchada City Condo (รัชดา ซิตี้ คอนโด),Residential Building (Apartment / Condo),13.779434053266117,100.57813564245033,POINT (100.5781356424503 13.77943405326612)
204,Huai Khwang,Life Ratchadapisek Condo,Residential Building (Apartment / Condo),13.782833739982253,100.57432548260228,POINT (100.5743254826023 13.78283373998225)
205,Huai Khwang,Ratchada City Condo (รัชดา ซิตี้ คอนโด),Residential Building (Apartment / Condo),13.779434053266117,100.57813564245033,POINT (100.5781356424503 13.77943405326612)
206,Huai Khwang,Life Ratchadapisek Condo,Residential Building (Apartment / Condo),13.782833739982253,100.57432548260228,POINT (100.5743254826023 13.78283373998225)
207,Huai Khwang,Ratchada City Condo (รัชดา ซิตี้ คอนโด),Residential Building (Apartment / Condo),13.779434053266117,100.57813564245033,POINT (100.5781356424503 13.77943405326612)
208,Huai Khwang,Life Ratchadapisek Condo,Residential Building (Apartment / Condo),13.782833739982253,100.57432548260228,POINT (100.5743254826023 13.78283373998225)
209,Huai Khwang,Ratchada City Condo (รัชดา ซิตี้ คอนโด),Residential Building (Apartment / Condo),13.779434053266117,100.57813564245033,POINT (100.5781356424503 13.77943405326612)
210,Huai Khwang,Life Ratchadapisek Condo,Residential Building (Apartment / Condo),13.782833739982253,100.57432548260228,POINT (100.5743254826023 13.78283373998225)
211,Huai Khwang,Ratchada City Condo (รัชดา ซิตี้ คอนโด),Residential Building (Apartment / Condo),13.779434053266117,100.57813564245033,POINT (100.5781356424503 13.77943405326612)
212,Huai Khwang,Family Park Condo (แฟมมิลี่ ปาร์ค คอนโด),Residential Building (Apartment / Condo),13.794275578622727,100.58853841567401,POINT (100.588538415674 13.79427557862273)
213,Huai Khwang,Life Ratchadapisek Condo,Residential Building (Apartment / Condo),13.782833739982253,100.57432548260228,POINT (100.5743254826023 13.78283373998225)
214,Huai Khwang,Life Ratchadapisek Condo,Residential Building (Apartment / Condo),13.782833739982253,100.57432548260228,POINT (100.5743254826023 13.78283373998225)
215,Huai Khwang,Ratchada City Condo (รัชดา ซิตี้ คอนโด),Residential Building (Apartment / Condo),13.779434053266117,100.57813564245033,POINT (100.5781356424503 13.77943405326612)
216,Huai Khwang,Family Park Condo (แฟมมิลี่ ปาร์ค คอนโด),Residential Building (Apartment / Condo),13.794275578622727,100.58853841567401,POINT (100.588538415674 13.79427557862273)
217,Huai Khwang,Life Ratchadapisek Condo,Residential Building (Apartment / Condo),13.782833739982253,100.57432548260228,POINT (100.5743254826023 13.78283373998225)
218,Huai Khwang,Life Ratchadapisek Condo,Residential Building (Apartment / Condo),13.782833739982253,100.57432548260228,POINT (100.5743254826023 13.78283373998225)
219,Huai Khwang,Ratchada City Condo (รัชดา ซิตี้ คอนโด),Residential Building (Apartment / Condo),13.779434053266117,100.57813564245033,POINT (100.5781356424503 13.77943405326612)
220,Huai Khwang,Life Ratchadapisek Condo,Residential Building (Apartment / Condo),13.782833739982253,100.57432548260228,POINT (100.5743254826023 13.78283373998225)
221,Huai Khwang,Ratchada City Condo (รัชดา ซิตี้ คอนโด),Residential Building (Apartment / Condo),13.779434053266117,100.57813564245033,POINT (100.5781356424503 13.77943405326612)
222,Huai Khwang,Life Ratchadapisek Condo,Residential Building (Apartment / Condo),13.782833739982253,100.57432548260228,POINT (100.5743254826023 13.78283373998225)
223,Huai Khwang,Joe's I-House Condo,Residential Building (Apartment / Condo),13.749501118411985,100.57864076250058,POINT (100.5786407625006 13.74950111841198)
224,Huai Khwang,Brighton Place Condo,Residential Building (Apartment / Condo),13.747719,100.591525,POINT (100.591525 13.747719)
225,Huai Khwang,Life Ratchadapisek Condo,Residential Building (Apartment / Condo),13.782833739982253,100.57432548260228,POINT (100.5743254826023 13.78283373998225)
226,Huai Khwang,Ratchada City Condo (รัชดา ซิตี้ คอนโด),Residential Building (Apartment / Condo),13.779434053266117,100.57813564245033,POINT (100.5781356424503 13.77943405326612)
227,Huai Khwang,Thru Thonglor Condo,Residential Building (Apartment / Condo),13.744127466277066,100.5848754481613,POINT (100.5848754481613 13.74412746627707)
228,Huai Khwang,I-House Condo พระราม9-เอกมัย,Residential Building (Apartment / Condo),13.75166042800015,100.5907397904083,POINT (100.5907397904083 13.75166042800015)
229,Huai Khwang,Life Ratchadapisek Condo,Residential Building (Apartment / Condo),13.782833739982253,100.57432548260228,POINT (100.5743254826023 13.78283373998225)
230,Khlong San,Q House Condo Sathorn,Residential Building (Apartment / Condo),13.72190185267839,100.50151066857852,POINT (100.5015106685785 13.72190185267839)
231,Khlong San,Q House Condo Sathorn,Residential Building (Apartment / Condo),13.72190185267839,100.50151066857852,POINT (100.5015106685785 13.72190185267839)
232,Khlong San,My Condo Sathorn-Taksin,Residential Building (Apartment / Condo),13.72240672429481,100.49571166956615,POINT (100.4957116695661 13.72240672429481)
233,Khlong San,Baan Chaophraya Condo,Residential Building (Apartment / Condo),13.73267284458641,100.50973670103129,POINT (100.5097367010313 13.73267284458641)
234,Khlong San,Q House Condo Sathorn,Residential Building (Apartment / Condo),13.72190185267839,100.50151066857852,POINT (100.5015106685785 13.72190185267839)
235,Khlong San,Q House Condo Sathorn,Residential Building (Apartment / Condo),13.72190185267839,100.50151066857852,POINT (100.5015106685785 13.72190185267839)
236,Khlong San,My Condo Sathorn-Taksin,Residential Building (Apartment / Condo),13.72240672429481,100.49571166956615,POINT (100.4957116695661 13.72240672429481)
237,Khlong San,Baan Chaophraya Condo,Residential Building (Apartment / Condo),13.73267284458641,100.50973670103129,POINT (100.5097367010313 13.73267284458641)
238,Khlong San,mink's condo♡,Residential Building (Apartment / Condo),13.709371838577256,100.50107230108578,POINT (100.5010723010858 13.70937183857726)
239,Khlong San,Q House Condo Sathorn,Residential Building (Apartment / Condo),13.72190185267839,100.50151066857852,POINT (100.5015106685785 13.72190185267839)
240,Khlong San,My Condo Sathorn-Taksin,Residential Building (Apartment / Condo),13.72240672429481,100.49571166956615,POINT (100.4957116695661 13.72240672429481)
241,Khlong San,Baan Chaophraya Condo,Residential Building (Apartment / Condo),13.73267284458641,100.50973670103129,POINT (100.5097367010313 13.73267284458641)
242,Khlong San,Q House Condo Sathorn,Residential Building (Apartment / Condo),13.72190185267839,100.50151066857852,POINT (100.5015106685785 13.72190185267839)
243,Khlong San,My Condo Sathorn-Taksin,Residential Building (Apartment / Condo),13.72240672429481,100.49571166956615,POINT (100.4957116695661 13.72240672429481)
244,Khlong San,Baan Chaophraya Condo,Residential Building (Apartment / Condo),13.73267284458641,100.50973670103129,POINT (100.5097367010313 13.73267284458641)
245,Khlong San,Q House Condo Sathorn,Residential Building (Apartment / Condo),13.72190185267839,100.50151066857852,POINT (100.5015106685785 13.72190185267839)
246,Khlong San,Baan Chaophraya Condo,Residential Building (Apartment / Condo),13.73267284458641,100.50973670103129,POINT (100.5097367010313 13.73267284458641)
247,Khlong San,My Condo Sathorn-Taksin,Residential Building (Apartment / Condo),13.72240672429481,100.49571166956615,POINT (100.4957116695661 13.72240672429481)
248,Khlong San,Baan Chaophraya Condo,Residential Building (Apartment / Condo),13.73267284458641,100.50973670103129,POINT (100.5097367010313 13.73267284458641)
249,Khlong San,Q House Condo Sathorn,Residential Building (Apartment / Condo),13.72190185267839,100.50151066857852,POINT (100.5015106685785 13.72190185267839)
250,Khlong San,My Condo Sathorn-Taksin,Residential Building (Apartment / Condo),13.72240672429481,100.49571166956615,POINT (100.4957116695661 13.72240672429481)
251,Khlong San,Q House Condo Sathorn,Residential Building (Apartment / Condo),13.72190185267839,100.50151066857852,POINT (100.5015106685785 13.72190185267839)
252,Khlong San,Baan Chaophraya Condo,Residential Building (Apartment / Condo),13.73267284458641,100.50973670103129,POINT (100.5097367010313 13.73267284458641)
